user_id,user_name,password,address,wine_type,bold,tannic,sweet,acidic,embeddings
1331,ppetheridgema,4ZuEeQ6eprTh,¿À·æµ¿,White,0.8,0.1,0.4,0.4,VC7H0E}>VyDAHTMBWe1+dk7)FtWYLElD~03uB(GTVY{wB_Om5F3aGn34mx?if+7b%6~T)?CHC$=6{T=LCcJDvO2nl;-!2rt_J~El-;cIGPDlwp^MSKH$UCM#CRW`(>w)t=;1SM0+T*Oh7=6Y*7y2?k*ij`wd+T>TrLTX#H64~ewvy#POnaEW$J>!Tayp*Ba&0%iZtaUbW!2h0-JRk;{+eFDruCgYu-@*zs*MXjqq}54Dz;}nk+c~<NhqW}Zq5`y6fzt>H9`kKZSxvH=%FY+@(hbTk}C_p=QG7V+tTzuzbym5y7m>n`nP^RZ?CdGER3r^u+>k$ksM6FoCZuk5`q4{(=9>2z(dSG7Ec^M7TSzI2Y10fA?AR;8}SyuCchoO0IssTU<JuNLDh;sZltuo+Ihb|?qU5ueu!K@_MUM+5JqS}J$zd~v2Z58V<3RMAIe2PCY+2vZJubq6aJJvyIN_#yZS7@B{2IxkRj_ne%Q-DU;_ldjYm>H{fcxyZBbOex;m^raEExm49`cukOA#J);xi~R*926z4E+2LRMG5TG**SrWZv#`Xw_y{1O2`zP(XD{#81^U1BLcRs$oy>F}dJdz?=|q-&Qx!(&6gYp(vjL)oW4?Oj>FuBm&!{n?$r;F=h}*q@9)+3qO5Q)t&ed!rXX^T+x>;t~Tu_ZAYriXkMw73~N=UIey3!eB1H(tyD~8r`Np=r-=YUZy<1$AHW~BD{t_J@K}_-DIb~D3*IYrq0AZYs}a`@P^R7(;7fOf*Kb;U_r9KbNgpK`T?H5HYFQC_Jd_WO+uHxK5K73M4*Yka!Fo4R5rCgLQv<vLx)>EYL>x1ezgrhv)HUZgJU_runG1*mYajW?E{WK$aZr-664W68t4f?{#V^UK?x1N?o~8C<O`O)h|$GA*K<0*G<3Q@7^zpkwIP+is4rzdYWjpf>2v@<3H^^hDDhf9Uf6CvjG&J{>!&e2lbBCHn0AT3W62)BRINe3Ol%jws5A+`da?k&Q&*n9=&$)cy(U$^j-6ybzf(*;mZls(zNf!Gg0vmKCS{Pn5It+ZkhRXfqOKS}khQ}-m6!uRYJkkYLPk%&`j!wtiid%}hWf)ldge+%-8yJKo46-FO#-t#_6OoVIcKLoeB6OQ(R+)(Lj6g<HIS>lCK>j;b}w7MzU$JyZg&yCOPd5gV=(7G2NpfQj29X}w(m8+Nx+Fd5;S5zmNpze(y*4l28T+&gXa#v5TIK<UvDfx`T<413ot7{C=92*<=YiM7LOIbZPfEW(iJB^KUzG$aGRUIgU1;^n10?q-IMXY
1332,bgrzegorekmb,cSKNDWJok43,½Ö¾Ïµ¿,White,0.8,0.1,0,0.4,CR9nk`fF0ZdkA8``!(vmx(^?}UScLd(3x{T86|{2Nk6JTLe?!mX0^RPRGWamW_$-gKZT7yO7iPJKqH1f5Z!k_t!e%~YX1Gc@a9UtrV6z`VAugZ-kr!jcJP}&ZEMgzfD-sV?cLiygbA&`cB;)j>x4Z&HrOUW{<@MrXDETcC4ZSeb7ti~;VhiL&SRH7=&hl@$BI6`t4=UIsG-k4(=p{g!;V+KllI{~K3oI8Q0xakQ}bj%g1x9dXeuH<bGGR{%BB-Q^O5I01|S7M3c4CVQ*vQGzcNTY045B-*YCkTg8ueDB4*&exjqoTfWvw}9a^eBK{ByFf<{-rCRR<q{rO@)u!HWtvs*pCK<&&wOjZ~_3P6!R4MFBUprnJp<=Ps*zX%k+=8NvTyJ7M@GxCK$5;?NJ9<9YbO$GQrl44gsjsIys8V7wp-G*O3NTV>nnCELeyCYIR)f0z55Qt*G;S4!F>aldcvfdEC;I02Zcsuz%vSQyqUY+;8;Vnl${kLI1)2UOxwb`paRl{z-Sk^(mQ`+7>3zB@l=4O~ZuKBq?+jmjF?-#f~W-jDAx~d~SEf@empkYxz7x6Q{$_8yczRVoIiBzIL!zNHbjzzdWuNgeQV%6%tX7Q*$vjkVa2JLje>T#gIpnMp=%c+e&WV{)^BPG^9NV69}m09>dj#>vm8gmT4LUkd(6O0o-JG-(!tb;1Q{I<V8$|<=&vY7F{E9pAFEf3B=!)T2^)9JRp_xY;7x=GVLefYaR1^?PV8vxY4h@DG6x@0OpI?%Ge-CEu}aUq<)CZ`%eX0l~KOH_@%An$lTxIKlxss>^|?U%AYy4&r(E$rz$$OrvCQ@Rg7G6kkT20cT+^+WbQiEV(t8WN5_0|$IR=ES-_$MOn5RR`lg=H?N<#)eov0^VA^z)j6Rb#y+zdV0G*Leo^gwH2AaN~&i+ij|f>LgD{Eh|QKiN^)*L`+1H&Q-_Z~v&mRJ8+T7YN}hqg4Ra*Fo{vGl{@WbCJr)PQua^bCELoSof_fuA624i#h;(H?JAauz5D_9jQ(m_}DElP81!I!GV@X!Ovv=9PtpXN5KDx|3QGXpjUn9f6NS05(N+%LPP40rfbSA|=_E$<kE<$2HE)W+!HqR_Q4#1>7%qONlF%yM9RkDr0MRY*F1?d|+;7zSNv$SEq*i_WM4_+9*ftDRV?l9{=Pnki#(oh&c5~VZ01Lbu-G9_a_y+;#2a3ht!^)5%hk%$1lV8b9i@;)p;?V~-vYRD--Xa1?aVyz@U=&2FEfT-_3&c!J|mB&E8wz!?YFL@b1u<z<V4fz4T
1333,sostridgemc,z4RaSGjbd7i,½Ö¾Ïµ¿,White,0.1,0.4,0.3,1,K0i*svzUFq9j02p+nWTxrkWqWn+_{LeM@yeV;E9Dg2bRd=H1plSt7?jwkwyvDD4G6tJaD?o`}ys<2-9W`cQE{&HOn(w_GT{e_chtE%n$x;7ZCpODn`a<_~p02#^my+iCVb_;8UwW}>^l3y|ABcJBs1K3^+9B7{9YTF;8VHf)4Hea+@SqCcU(zdHy%_PeXU>mPZ)2+0#Y{T|Lg8WROTH~2%pQ-Fg$9*G0L@QKVmLn>=P6`3KvhJO%0k-Hy0Oob9a20B7M-a!OF^II1{;qHSzPHH*5E(0LHwS0*_yQJhlLqS2my5bwZHY^Z7O$5e1z%r>nCBRX?>S$KKOtX|ejr`)i7PdFP-q_JUsUapmqFzcrCCFPo+MRj7iBciI7!nA-5Lg&Kb0bhZ6aRca;{L<G&gOVN&=LMWGY(KczW#?lnqg2sFhbWpvf?Gb+i282ZALji`#mQ=HrHOi=={GuhC5ro-l|N$xDW(Dl0k<)qQl8Qs+yj@I;^HXm62UPm}pkN{?*7nRalk3U7(7;l5H(N(4J_&3lk_lwQ{RJF!gi4{Y<w%b$4z(d=9ledie1_yWZ12*OD;5dsWgs^6(VDJz=arM%z+AE~yzl&AU{;<vz&1`#PyVV=qs?pwElHplhGMHIyd5R$z}mST-EK7FgInn{N_8Q>XJk(~|>00xjXbx*AZwq#-1|7WK0~UA<Vp&;^!1Qgxa?N|&a-6mTQIi?PT*t#ds;o;|m|0^G8{o}8q-y%oSdlXb2?t<u510&8qP=2{&;qV}-A(AeO;8q}1(<_#S{9av^Sg3+$N&c}d1zAJaXJb#Nn<`TC**HEv%tlTO-hL3YTs&)-O>OQ1Df)G5vMtAN%vgL8VCoG3Q68?BUOO~fTM?nWbaE9kUahxZ=8YYB45U#zvCj^;4Y56q2-|VVC@5f5Nj~JQ1qfv7|7;j=fs4Lt*^)iD$_BUNW(?E+pVyAmQ!sQ!2ZtG1zgtL&pmK_zpCKETm#<wQFP@uuSA{#Tmj-#@_1|5Js%|va#PEBq<V$HEWg&8(KYIVjxIzTwTw!4wP5=wQy$ngNbo_rBMNIi=_vwc`S3VP_jyk$zidm0fyd*^<?9j&=PwIWSG@|H_JPIxgs=z=Cb#vi*r*%_Wc@)m$U5E6&KvcEsS=>I&vnnYT>M$u@$rqLe1;N%Ry9;CTG@^tV&pIMT>o$DPyPO?G21v+Cs=qp@5%ftFUAq2I*BXUl^9&q=*nnHa&3K}dx9lA!pR0StMa?1$6B^&rYF!C3_Mr-vypPdOmaVkK+EDD^z*_bXr_n;m<F3u{y
1334,tescoffiermd,Q0nOmGP7joC0,¿À·æµ¿,White,1,0.5,0.4,0.2,GCN4W$PZ7yE6!HGQ;`L~KxP}iHP|LV-6DHGzAkq^?yRmq#D*O|g5|kCio9RHFenE=-i(Vs6QuS(6MtJj3SM(RR)q6C+%_e@ZS+mQvW2!keJue##?cu**=n;t&?MPDvoZcYkfqH(qLZq>AlI)xZf-9>3ScBa!IpwPS}1_Ou40ovd${30njn$C4SJJ3I;Wn$X{JBFt9ija0Q}fL^I_jVgPB^t%IQfx)*#@%j?E80Ras&{`CFhq6K@nh28Oyk_pB8_?W0&eaLxrlHKiFq^TGB#icm#8xo``=%VV}aKRW?H?c4{y6lWg4MGJ*LMhB)oxof9C?yp3@JrqE{wjX6b1M1DbUFJQ%(&ooM%61$-n|6agHx8>l!-a3Zaz+%tsOB8M13J~b87ZAT$V-hsz;U_1C<W*~YK;9qijq`6;9qS&PUB2J8-#8@L#-vhMak^E#!o~)+qsxOvd3k=x)Xjqh0AEaqkBca;yd_1svy8VJ4VMp{?i4&LZ4$l0S|{iErv?Jw&bEdi{E~~hZ8rypiT5XFtUTceR5Vkwt2}vFsVhqW8tblfY~p-N|Fmc8_NSg7%E^t`A|E*x0xk9!hkEkU(upJ1yWBysMVrA8gos*uhRj)f_SGtv%_4!F4cFxss^0D_X-xjS73}kgbNtHNFCZgOM(_a{Q&wus`CLrnh6)b{8S&mx~l0u%7D5*r2;L#fbq^hhaZ_g`a|%(WC=pQKsV4oR3D2!>twaQd3T_{nDWlNYNyveeYoO3T~gk@2y+`hl`alHB3h}x?oyaNEXtU_n|vHVYfWQ7qUe>r>Y->qqMnw&x?F2Nh7qwp*pleJ%OtrxW_sQ}bCU``epj?V(l$B2HI?{3ij{%C{riYN6KQNeCjPuWGHM4v@K4@9OCI39dKL3Mg%A$D&0Enw-6BE1_7S;1$j?l_eAbP>y`pA6#XEdI;QIhT@ydcfMv-Da@b_0fz^ju#=M|Ja;1*Co?Y)h^7LX&q4v{#&-u(=}S9%1$jSBp}X5FE`&Tq*+`ZO!QR)c6ijRaRduD2II!E3-jj@Br@=mU|zXf}Mm)jH0;DfJmY!k7F#PFmnT;%3diddgM5k&+WY;uwLyXW_v=QgTZ`wjxhH>a{06`q1}0Cd&&y(j=olI*4^YafXGz<2Y5na^T^;$m5T_cEe=9MbN{($i)l4=(pHDy%FO-z4S7_NG%#bV{Aab-YDrlTGCuUK4m38e&d?Io#|J<j`$M4{J@+&{md*tL;^&=f)*@5gvOk{+n5zUcoY}E%5L{R(mgRhK`=MJ3cj1aCPg4WmBP$ENZa?m
1335,sorwellme,pVISbsS,½Ö¾Ïµ¿,Red,0.4,0.9,0.9,0.3,z!j>$;Dj^3K5jU_Dt67j9%4a2>PFo^z58Omtt})#dQF)>q^vDKOjVsfKFKG)0NkBF#w}bwcHfIXd(4nOo2rn!7Cpc}^~^y)7~|8w@+t2>qKCe}j=!xxfX}->#!FQ`-9&3YMuE6LUQ@-tV0Owq8G4UDiOHNl@N_LeMmFxhV4t%-gY3mW9#7f6*j4Sm@ItLWo~!1*=R2jp+DFenfS~<9jm-?d{pyvx$b7KBsXvW9aDT8rWj}L2LBEtg5mCgyn)N|H8YxIXNbd(gu1M`YIW9FoA}_(e;se+{(ie%oi|ndD!q6-~f_T+GNl}_UBoQ7z&`rBPpki}A!ib!|R==S?l6eY18=uiX=rHC#zE7h*Qx?fT@*m?q+&8?w@@d|`rH_6-_`9LM2~nNDA3dTzqb`s@u6>U_qtw+uABfAlYb%>Pb_6;<{#`>q?X;&oE~+y?n#sC9d)&M~S}*Lro;1)qO?HAm?NrLXu+LsU9k&|4W@z$1yL>=EXetXoI^efIvhu;c8ip`G{QMk1Gkh1ntSPELf2W8*@Qx_I1+wKofNzUFDT=Q@Kxa+AF8Sd+Zf3zhLA13$SPq=ODlsCyOS3h<Qq^WX-Xh~ahPaDAXi*tJMG(oqmz1(U=Hvdp9w|P*iwPIMUlWQyt4x$YhEeUmevL{$rC{Gbdl!m7T2S0SI(QPl<Y2Zx!t3%rp6ymXa;Db4)pF@SnE3`k2J2hDDe1buLA1-f1u_FbDw*BB?w993wT-qvKq&M*xrEC<zJ}nw+GLJD*g+3Jdzdaj3u)XwJ?US+-9oHC#VOH09lSfgiwB86#?vG~i{ofNu$wDC(|>?K%an^hdtvE3X3(I%!tS>}#uOL7FelPKt^yoDwxQ)en1#nZHtLGL&<uM&l~3G0BLF`@MF&8>wn&IS+uqMV9gN?<e3O7by@!IlD;Da$8a>y&5?}&AGEoFTUJ|-LTxpR%)2pJt=HL%NmBSOiOC;hy>I-(i0@BRCvITX#C2#(`6B`{s4y-P}HK^dfnvYXIgEx7<A90XBnR`P%53`;;Dkwz02C~z=x~}2Bb8iSh3Q(E9NEk!CCVHp6m@u|K?wSNV2GnG~n4}CqmpX~RU4U)97Zu4re(T>q$hp@&HU*bH`>NkQNR5y_zN`nnRB_8c_~0qO3KzgXTZDPP&bT2z<Js&#M)5(v_^MVu+^+yXK5xIi5?il7BJHWaOd3l-qBRIVws8YMz9s~}2+&HsK1E)?T8Ub}6FLz<oW2XcK8H0u==C8$8~I{C1`QfOK5b_|G`A8!y5BHB(ByVN3sD0<fM-EJ{R48o
1336,ttithecotemf,f5YMFplnS,¿À·æµ¿,Red,0.5,0.1,0.2,0.1,ZGx@8<2^RN-U&Isi{;9`?npsErMKHZSD%c&kM|=$$D)-#QcW&EsT-X?v>-;mZm6F>^^ILWojs607*LWwjmrEw<;K82y%It|Zk*e{4f*CjmV&##8#JvyJczVE`yqNhfTn6c$_C0mLgc=`^uGr_1T>L9M)IUTR23~ig(~g8K)%sFyqU*8jo#S44*vqb5+<!b+ZNou)}y7r_NB)^VgdR;q~j#Nw*P;;x%#WWBhTkOZQ;8=N{~`Nau<+4H)XrO+4n&|T`)*MT(1W}+X9_FHPJLcww9j1$^z0o#t(PCGV7&3LMSXh${f}|;|S9}z8oPx?!UV~Amna7Q%RS<4U?)r6Br6W<HXTF@~`DTt=gkLNP*NprCq5$m%_ZhiZ9&1V^e=Vhzgj$9I%kTx}eZLS{sl+TI7U2V7%2o9wGxgrBiV|@>NDZqHRn+mZhXUm8dg73dg!X0UNhJJtXSBn=2kWe@cQsy_@5{1rS|7&><PW@R034GebZ?ilieycoMNcvr)sot==y`w%Z&)F=QCOyO^mz*1L#6o?0lsFp23u`XG!xu8plf;3ZGL$?dc}W_-mzY{j=f6my)vFt;1NaC0`lh)RP!3gz)XC6S9iRIeF8%B#Y^n&q-Tiv#?=kS!#?!vqz-n(>K0!%~z$6=>tX1)M}b@c-pM*o~AwEl}n^Xc7~@Y9qEk*0}IKNdkyI%?91R>!R#GQ@RE~>l$3YAojJtg=gQqZc_t5J%`-BaCqlGKY+JCcrg7vo%Pl~BE#ao)c%k^MkFpjPNFVAMiAaUm3m*lXuzvKLru^>wFo=EN}h>7M(`v+pr>0uU=l1pQJR22+lq@n62K9?Pk*z%cpk1lW(^m=I9Ay|?KvDk)i>rp1{w%Hh1`a|Do}$zqN4#n7RWw8645ulo*{@o2UyBKt%>HpbMbvYJ$RM8h_39up^_rLc47iR3S<XBB}KVE^23ZjbIg*zit`UZLLe2t60Pq)lTdBHZjr*jC#j>nSbO@siq;%Jt<oXCoA}eeI!$9gQDK3<yT_0}K#y2H!ZO1=3{VNaj^Ee4YG&!bQj`clP)(n|E80W6BB!gpv01i1Aj~H`jwe*VB{B;@H~5IZ?ouQ?`?b<Pb|BzCZN}m~dcT%FDooBkj8&07Jw777St`pvbOJEHOwqtUvr$~XIC&#K+b``uS-C*J2$mc^EXoc)mMNXSGqJKiKV_)D*1AeS1`P>6U26kCPJ{%%IIu^((rQz`1FKoTo?Q_@pQa4IV^~-|_R1kZ@SbNs<Y*c|xTJ4C?PL-_l-V#qPVII;*YX5E6~;tAz;SNA
1337,dlimbertmg,tWUgLZ1WK10,½Ö¾Ïµ¿,White,0.9,1,0.7,0.9,ty)UId;M>}5PVv{gA4V(welywjLs!M@*-(Jny!IAHvYFiPb?2Vwz$JTBXW4ZPLc{h7EX;n^*HB05N>2Y8a#PF(*1Bgkh&?qr!YgmnEtvy<NhE%7&XK_QN*J^uxs%?N}UTouzIpT;T)pBGfUb&)~G2z|A!?&g+OaQ2{D7e%Jq>y2!rWAK1rFsB|@}40~@BlZ4*+zU^<aKkf6~&`s?RE&_hVS+vPJpcB0<CJ?;uW`)g)EPIuounbIFW(j0v~%4Zlrh9#yx8_EVi<9r!F6LIi8$LUHvzv>ac6HKl?N~!oicf}aL%5oIHqk?Wfkr}o=IEJx54xmrJ#`jpiYIGt$<lP9rIJ-c<vM9?xzeglL0u^OH`ewR5UD<EHE*KoYW$7EgeKuh{Rb<dTOty(X)#t#!6M42ihmin4_(5Dh1NeMDa>-La3hhompI#)t(1`WCR^diJ#;IyQ)5KA~3*sw1<-K3O7?e-H?hODyJ$lVP2*=1jC=wdK`x;0;`gVms<@8d&Oy<Kr{wj*U_KQxxO)BX=Dtv*z=F$^AYE-*F$hBs_)d0Rfnh~fvj<_*C3Pb=vKb9yzDUCJ1os4fiI`JOABX_7jgOyJ}O5kNa9Zg2RsucOY$YiTOR`Ef<MJ0*9A%2j*YgQ4z;u(=YD5@L2IDgka=aUvdMe_7NIW7S}#!(EvR=6X-lcB{v{NA!Z_FFu^dM>&@)$5x-5~<9-rH?Pa<+0E|LwjjI@EO9s9B8Az?Uj7JZpe~8#k|Hp4WZV)o83S^F!&Zf0T`{nBHIc*0RpGLX22RiO~qwEGFg?rGKY0PdhCn8d+vNc(r>gsa^2UyhL4p!@2G`7cls4STdAi%p65BgUikJu)n9$TlM0DH&1-!>1|hOO&O`@5orC5-iro#rAry>0fL!6c#sIiKCgD22xcsU=UVTfyQH7GfJGf{+Rj_wI%^34P$n20mPZ3H#K1F~&Y}l4Rq6wls@YPR1Hmj1q&d4UeUez?e-eMNN@F@hpvJd~h*zByo{aL0ya!_2q&6h|&ETEh|A~qO5&k(>r7Of?}sOXcwP_S&j2rAyb={y=g<y+T1RejVxHD1@hZty(6p+XZtly!i=Go!;l@s3PD{-l9ENqUn$7G#Azx&i$@wn?c!X0C@ni5i8!QLszDZgvO0I-;q(voT=5P+$GNJ3bM=nq&Ju($?!gq8Dkuc550yYsodgR56V{pvqZ4(OVxs9+8>9e%wvJCZGquVrfl1sNgO@RCqnV;f^Rk<+HQC+Z`W2tl<^E%{lKsRN5>*s=GkHxHp!+vdS+%8+D96HVzoS
1338,ldyemh,DdHVm60PryT,¿À·æµ¿,White,0.6,0.7,0.9,0.3,tJ6!r(1d2c^$uLWhD7YXO4TR7(tadBI&Wz|HyVIHR{OU<p2-bADrCSvV%mJav5W{nH3o}6J3Qz=y6bH}&~9-*)wHcXKOh;uR|`MCO6Ipe$b}3(y`+vkr{<(TD0<00bl?U*?W)K>{{N`I?xNH_W7s)AbJQk4G7pJ916Y2)00Eglg>mgaGUb@Rn?&C|$_t~vSn@`{W>=&=(k9eD5Ps)BZMI*(ko^=sh!yd^wR8<XYwBh|@t!t5ma`&1?`MiV0ALnCkphT5nmPwSeMcKW+ExKRS}}4xF3JtREDyv!<7f9jiW?2T9-tM!2*!0kK?J=%Xl=7UNS9B)7*kWfQ=~LM=wJrF;h8_b`cln5IEN!Y(gB7)I)Bza|Ez$&TGAW83)mXJGZU{lRutAfSN)1VT1d6O=190c`vCtxi;!ABcAt1Za^_$^gCAT!vpy%k3dx7ObBRPhl`4KeM#^8mAPpxyb;M=A+1M$+2(AD?6f*=rPMXg@rJoPKkU>O020?T`D<Dt5yZ*I4!Xtyf-(W_+gQM#{<}81|V`C>hrr5YY>(F1nE?l-hN>>^^5`s5A6}JCBVlhNNmQOdo3h`e(I4>f<+TEi+6WmTf2w;akPf<d@S&0F^#`UZ}n&VBs21AFxmYbZvDj62P*V>FftqKXgF!tC#Y(*A8RSxt&<wgQPNWu`mx*jCIsh$cyI^eNCe|R##L~Xu5UX!UmqgLd;SDrP$@RrU$W(<EnD(1w#r81|#%`XtV9S?;*Il#<6B0A5$y^>BpxC#_MeQUA5N^mqi#>%3<T`U?v`zL2Wv#OlFW507het?0$@`-Fe&EK^@GL_f9b4jH=YRJMqf(;r!|Ea1!PUJnmT_yNG*PnpDn&*o@*xPqM7f`c4QHcpae(2;sof{FqrGR8UH8dE#auLHng<U$o(c!Z{36@E}At08&VzXpFs7ZrA015p+{9>9v3inYzp4@jnb*z#<6FYA`0;f<wtLuorKC2<WIDkOEj9D4KhDr>-SAhb*YFwbdEnNaX!^&L0<*`sd;AV$Dme?CVeP6vliJ>FEh#8W<4yIhclfcrxg02)lrhTkErtJkk3*yedS=~s#^^Foh=&ymlT1Un|YHdnD#l(d^DjAJFV30aJOQ+L5GTf;@0?36wU>J(OhC4^U-R|tYaCAt#-Su0)8j9GypJNTb22c?{*4XVojlWO7ea9I<<>)iN>O6!#TO46OW_%n!&ajQYmWD~c#9aozTa70@_M|O9(tba`O2H^V9`~)jQQ0Ivy0jO+h^O&C@+>Jon^i==#c7+r>gO0gRs6y}j8g``
1339,gdericotmi,2cM8vGUORrB,½Ö¾Ïµ¿,White,0.9,0.7,0.5,0.3,aT`UyZ52?z4P{!tL5Tss7B(Ees?8-pFz<Iil^||E1D3Bp4Er2E<G{K<BNAf2Q%?v$BA1IlbEWe?^95c%*eG~E{wFv-_AVd4=3Y;~`SrIyZY~Kv8dNPl0FSRfc8twFamE8bGr7(`<D{p**(tL=A>=bZB=ICb*RqQ~5(a_4PScV<1})@2AX1XQYLJ;dH1ndraw|c<e+ITaD&W#TmDAxr(4<<wal4{D7Wm`7I+_nZ^95u;PD89d9_AT8jjR7W_0bhThlqzhwR8kP7Ni+KE*cU((PT_LvUU!?0-&=#dcy%g2Equx8>t<?o2`LApp&OQ@~o#no)|~J(Gx(w&R=Ig#d*=bJ=i+GML@?t;CCHAgff6X(y^RALs)gcpu-lw`n4FpeUhWR>Wid31(=FI;=sATaBJ*7$QS)Tv&~dL-M?->vI|8&JzH=;INK+`&NH{XqA5r}GP{#Mb9Q9EbAw+!_C;vF>_S4nMJW0|b*RNY`Zv!%PBsR=&ct3np2C7ZX4*=>K@Oxo5Pp8YTE8y8yP@GewJL+ZYR)7*$m+;HV*yIPe!#RpW{v2)a*zN%K-mI7b9+}m%9uC58;V^$X5S~js?Vf9`qocC6n3XR(6CIu7@_#SNP?(8r2$mGe*AmCd<&Ytteq9VoeqsZ);klvD6iN*<un#Rwng|q$?*a}q)8ON)2Si9Xlm|0=FYf3?OQOvYB<b4Fle1WyVmEvn_fS^3q;XBtO1HYVz9WrQl+B5EsMpxN4>*7<MrM@1|QqLkpm|`c|8+9JO8P_a)F0EHmaAu{>&Rd9sgrMl$(;iI?iZ6K%|quW20|B)swM5T6gBYJzL#8CRO7;1GNo5bv>^?g*-gJI{x@S30;A|or#D)nq+W4kFcpeQ0E3fCeYzOAQ$Ss)*uZ&eSrVHHnq|}#`QtJhlRF3l3_@{D@l*P3fpEskKTems3HJBYqN<zD5z#XTG3)YFNl>t{XVTdittcCvO0~w_#h*{_RKcFi+m2hlTHS|Hr)NbLqVgzrYY7w#%n9Tc2;0NiUEK=EZ7-8uG79hTs|_ty#SNHoAGwPLwMA_L!cTzvxD<Jy=Cq`Tk_7o^VU(nZpaisC=Y_az8u0oSF1}voitcJZGKHYkkLdvE<W}?p&X+>aPN9Q-p+=<np{@DE|B`YHq<q}>JDYUVj;x70*?y6qZaHw;^*Z*HEKG)4?!A0()>HWJ&E2vofKU^{f;6(@nW05z(`iVC@c=Ysqm0JlHDvoZX-j#q_`_U=3=70j+7Wbl13T7RrvNl(pfe?(~dm9dv2S*#qA(J#b?Dn8b1KP
1340,wpetegremj,wEukHLo,½Ö¾Ïµ¿,Red,0.6,0.7,0.1,0.1,W<agK!YMVsXcsxZBLmF70ck-%^-0@5HaUmB3iBgCRN9k2TY4@)VECLr!Qn)|h)kqEJ2hcHK&g^H79Ej4^Q^`?Atb>+s1iazM&sGPYO&`(DoDM*;)bn1P6)L>R`ZfRE^}%>^o+|t0HwgccKriBUTTj&PvxRNRuL^gax(6}XXd>=&d0_-pe@<HGfW1*4j`>RcEZ-as_dn|&_u~UJF@scIN2b-nDc_XW}mCSj9a!nEAP8MeTY&&AbyTN$ke&Ny4yiNNk2$H#kmJSc^sBLoc%OFB4C@p3ntAy8n%SKWACOvwR$W+Ljl%5Qf|;b8rdH|&}+9ptrBiN^q!c%8Y-<nZW#(djsDR;>p0~<P<Nv~Ci2)n#TTPK0FAu9w&~Zu_``ob$Iq3&<z$V&y{*zd`yY@%qDhfH2&2_MdL4;82#v)(Lq$SAwx&-%pi-ng+qW}7?XkK)S_Zj4>YD1lAOwUu0+50~IKbw<Yj;sUXZ;bsKC10M-Zel#RwE-n5_+;f<v7E>Oe!!x&D$J6E?61AA9krfbF_#+9@ZznldI@I2z-k^)E%!sD|1i34Bn<ZO8><_FgvzC&8VEeqo*3a9)vc(3#e&5-m>vO3$BYlI(->HeulokB?z-WpjiCAUn3j8@xv6q?EQ&9s$G;oO||8}E<Qv*Hsa(zn4^|IYM<sm(a;jVS_HN~`hM#^I<1*LC7<TL*k$cMR_z8r6NX#ArjNA0wnFH<@N5G>o@v~^;>zbgti!iIYa2^GYarb}f(hZiQsb0Ao47PTld&#9mEPPw-NjzNC-|yA5{Jw`dJR0kTTh8UX5Az}ljB!EOEoM%%8h_PYKe<K80nY0n5(_M|EsG%T9FsORp8k_MJ^mb7((VhgB$ui=xc7iit2zrM~eYJtI9q=dQc?3U*U&8V|L6xFr?+b8)Ab$Vi&2rW$x>~y4)SUc5VVdLaqov4o9~?0QHYQz7>zZ)(Q|nN=*&F2>0zjDno3)(h|YH>I<Q~zXt)m-^3h14&x%f+ojFF@_SrAbHRYWNJx`EL%~=+ZH%)#$KMLRra9TY0<z}6UXutwP3fS&&ibOf(*vlzF4(m{=BG|P+e%iy?pX>zO)`nUBFO=}dZW`n+i2iF*vQsBkUf_^6M@e@79Eg2%6u2TODW4gD=IC&N({k2_P<xZlU5@?qc`n87Mwu8pa~2<f|n0JDzcouN>a8zyD_N0lDtYla=rmSmU06?NSy?~if}@`e*aOwAZl5^|6CD3KmiTEi;`kKhQuL2Q$b=s#b6ph^|Wn2j(QS6u<$TI!`^m4qV^0w_VGnODqL^A
